Time (UTC),Event,Scroll Position,Scroll Percentage,Mouse X,Mouse Y,URL,Image_Path
2023-07-23T14:37:38.154Z,scroll,1550.0,26.8472291562656,547.0,341.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.171Z,scroll,1574.0,27.14677983025462,547.0,341.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.187Z,scroll,1590.0,27.346480279580632,547.0,341.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.204Z,scroll,1598.0,27.446330504243637,547.0,341.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.221Z,scroll,1600.0,27.471293060409387,547.0,341.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.370Z,mousemove,1600.0,27.471293060409387,536.0,347.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.387Z,mousemove,1600.0,27.471293060409387,530.0,347.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.403Z,mousemove,1600.0,27.471293060409387,520.0,347.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.423Z,mousemove,1600.0,27.471293060409387,498.0,343.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.436Z,mousemove,1600.0,27.471293060409387,489.0,343.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.453Z,mousemove,1600.0,27.471293060409387,467.0,339.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.470Z,mousemove,1600.0,27.471293060409387,426.0,335.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.487Z,mousemove,1600.0,27.471293060409387,398.0,335.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.503Z,mousemove,1600.0,27.471293060409387,382.0,335.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.520Z,mousemove,1600.0,27.471293060409387,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.538Z,scroll,1601.3333740234375,27.48793527238439,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.554Z,scroll,1606.0,27.54618072890664,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.571Z,scroll,1614.0,27.64603095356965,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.587Z,scroll,1627.3333740234375,27.81244850253916,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.604Z,scroll,1646.0,28.045431852221668,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.621Z,scroll,1671.3333740234375,28.361624738185693,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.638Z,scroll,1701.3333740234375,28.73606308067196,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.654Z,scroll,1732.0,29.11882176734898,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.671Z,scroll,1760.0,29.468297553669498,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.688Z,scroll,1785.3333740234375,29.78449043963352,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.704Z,scroll,1808.6666259765625,30.075719245838272,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.721Z,scroll,1830.6666259765625,30.35030736366154,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.737Z,scroll,1851.3333740234373,30.608254793103317,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.754Z,scroll,1868.0,30.81627558662007,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.771Z,scroll,1884.6666259765625,31.02429638013683,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.787Z,scroll,1902.6666259765625,31.248959385628588,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.804Z,scroll,1922.0,31.49026460309536,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.821Z,scroll,1940.6666259765625,31.723247952777868,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.837Z,scroll,1958.0,31.939590614078885,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.854Z,scroll,1972.6666259765625,32.12264885142989,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.871Z,scroll,1984.6666259765625,32.272424188424395,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.887Z,scroll,1992.6666259765625,32.3722744130874,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.904Z,scroll,1998.0,32.43884173739391,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:38.921Z,scroll,2000.0,32.46380429355966,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.271Z,scroll,2001.3333740234373,32.480446505534665,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.287Z,scroll,2006.0,32.53869196205692,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.304Z,scroll,2014.0,32.638542186719924,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.321Z,scroll,2025.3333740234373,32.77999717952368,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.338Z,scroll,2039.3333740234373,32.954735072683945,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.354Z,scroll,2054.0,33.137793310034944,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.371Z,scroll,2068.666748046875,33.32085307097947,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.388Z,scroll,2082.0,33.48726909635546,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.404Z,scroll,2097.333251953125,33.67864767789722,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.421Z,scroll,2114.0,33.88666999500749,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.437Z,scroll,2131.333251953125,34.10301113271499,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.454Z,scroll,2148.666748046875,34.31935531760952,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.471Z,scroll,2164.666748046875,34.51905576693554,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.487Z,scroll,2178.0,34.68547179231153,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.504Z,scroll,2188.0,34.81028457314029,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.521Z,scroll,2195.333251953125,34.901812930019034,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.537Z,scroll,2198.666748046875,34.94341922175331,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.554Z,scroll,2200.0,34.9600599101348,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.787Z,scroll,2202.0,34.98502246630055,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.804Z,scroll,2207.333251953125,35.05158826701354,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.821Z,scroll,2217.333251953125,35.1764010478423,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.837Z,scroll,2235.333251953125,35.40106405333406,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.854Z,scroll,2260.666748046875,35.7172584628916,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.871Z,scroll,2292.0,36.108337493759365,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.887Z,scroll,2327.333251953125,36.54934163695863,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.904Z,scroll,2366.0,37.03195207189216,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.921Z,scroll,2410.666748046875,37.58945017532295,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.937Z,scroll,2460.0,38.20519221168247,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.954Z,scroll,2509.333251953125,38.820934248042,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.971Z,scroll,2550.666748046875,39.33682910692555,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:39.987Z,scroll,2580.0,39.70294558162756,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.004Z,scroll,2596.0,39.90264603095357,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.021Z,scroll,2600.0,39.95257114328507,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.288Z,scroll,2601.333251953125,39.96921183166656,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.304Z,scroll,2606.0,40.02745881178232,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.321Z,scroll,2614.666748046875,40.13563090422959,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.337Z,scroll,2628.0,40.30204692960559,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.354Z,scroll,2648.0,40.55167249126311,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.371Z,scroll,2674.0,40.87618572141788,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.388Z,scroll,2704.666748046875,41.25894593168841,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.404Z,scroll,2736.0,41.65002496255617,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.421Z,scroll,2766.666748046875,42.0327851728267,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.438Z,scroll,2797.333251953125,42.4155423359102,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.454Z,scroll,2830.666748046875,42.83158697013074,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.471Z,scroll,2866.666748046875,43.28091298111427,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.488Z,scroll,2903.333251953125,43.73855781269502,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.504Z,scroll,2938.0,44.171243135297054,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.521Z,scroll,2966.0,44.52071892161757,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.538Z,scroll,2985.333251953125,44.76202261549083,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.554Z,scroll,2996.0,44.89515726410384,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.571Z,scroll,3000.0,44.945082376435344,374.0,337.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.737Z,mousemove,3000.0,44.945082376435344,358.0,340.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.753Z,mousemove,3000.0,44.945082376435344,362.0,340.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.770Z,mousemove,3000.0,44.945082376435344,367.0,341.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.787Z,mousemove,3000.0,44.945082376435344,371.0,341.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.803Z,mousemove,3000.0,44.945082376435344,376.0,342.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.820Z,mousemove,3000.0,44.945082376435344,382.0,343.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.837Z,mousemove,3000.0,44.945082376435344,388.0,344.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.853Z,mousemove,3000.0,44.945082376435344,394.0,345.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.870Z,mousemove,3000.0,44.945082376435344,398.0,345.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.887Z,mousemove,3000.0,44.945082376435344,403.0,345.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.903Z,mousemove,3000.0,44.945082376435344,412.0,345.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.920Z,mousemove,3000.0,44.945082376435344,428.0,344.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.937Z,mousemove,3000.0,44.945082376435344,461.0,335.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.954Z,mousemove,3000.0,44.945082376435344,496.0,325.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.970Z,mousemove,3000.0,44.945082376435344,522.0,317.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:40.987Z,mousemove,3000.0,44.945082376435344,540.0,311.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.004Z,mousemove,3000.0,44.945082376435344,552.0,307.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.020Z,mousemove,3000.0,44.945082376435344,564.0,301.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.037Z,mousemove,3000.0,44.945082376435344,574.0,294.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.054Z,mousemove,3000.0,44.945082376435344,588.0,284.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.070Z,mousemove,3000.0,44.945082376435344,594.0,277.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.087Z,mousemove,3000.0,44.945082376435344,596.0,273.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.104Z,mousemove,3000.0,44.945082376435344,598.0,270.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.120Z,mousemove,3000.0,44.945082376435344,599.0,267.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.137Z,mousemove,3000.0,44.945082376435344,599.0,266.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.154Z,mousemove,3000.0,44.945082376435344,600.0,264.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.170Z,mousemove,3000.0,44.945082376435344,600.0,261.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.187Z,mousemove,3000.0,44.945082376435344,600.0,259.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.204Z,mousemove,3000.0,44.945082376435344,600.0,256.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.221Z,mousemove,3000.0,44.945082376435344,600.0,253.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.237Z,mousemove,3000.0,44.945082376435344,598.0,249.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.253Z,mousemove,3000.0,44.945082376435344,597.0,246.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.270Z,mousemove,3000.0,44.945082376435344,596.0,241.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.287Z,mousemove,3000.0,44.945082376435344,594.0,238.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.304Z,mousemove,3000.0,44.945082376435344,593.0,235.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.320Z,mousemove,3000.0,44.945082376435344,591.0,233.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.337Z,mousemove,3000.0,44.945082376435344,588.0,231.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.354Z,mousemove,3000.0,44.945082376435344,586.0,228.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.370Z,mousemove,3000.0,44.945082376435344,585.0,226.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.387Z,mousemove,3000.0,44.945082376435344,584.0,225.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.404Z,mousemove,3000.0,44.945082376435344,583.0,225.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.420Z,mousemove,3000.0,44.945082376435344,582.0,225.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.470Z,mousemove,3000.0,44.945082376435344,581.0,225.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.487Z,mousemove,3000.0,44.945082376435344,580.0,225.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.538Z,mousemove,3000.0,44.945082376435344,579.0,225.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.570Z,mousemove,3000.0,44.945082376435344,578.0,225.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.587Z,mousemove,3000.0,44.945082376435344,577.0,225.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.604Z,mousemove,3000.0,44.945082376435344,575.0,225.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.620Z,mousemove,3000.0,44.945082376435344,574.0,227.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.637Z,mousemove,3000.0,44.945082376435344,573.0,227.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.654Z,mousemove,3000.0,44.945082376435344,571.0,228.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.670Z,mousemove,3000.0,44.945082376435344,570.0,228.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.687Z,mousemove,3000.0,44.945082376435344,570.0,229.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.720Z,mousemove,3000.0,44.945082376435344,568.0,230.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.737Z,mousemove,3000.0,44.945082376435344,566.0,231.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
2023-07-23T14:37:41.754Z,mousemove,3000.0,44.945082376435344,564.0,232.0,https://www.essex.ac.uk/undergraduate,web_pages/www.essex.ac.uk_undergraduate/webpage_screenshot.png
